Scenario Name,Host,Collective,Start Offset Ticks,Activation Tick,Original TX Complete Tick,Waiting Offset Ticks,Rx Total,Complete,CCT Ticks,Breakdown
smoke__sequential-smart-recovery__rack-compact__g4__c2__p100__b16__s1,H_1_0,green,0,28,38,0,300,true,56,H_1_1:100/100:12|H_1_2:100/100:56|H_1_3:100/100:28
smoke__sequential-smart-recovery__rack-compact__g4__c2__p100__b16__s1,H_1_1,green,0,0,10,0,300,true,56,H_1_0:100/100:40|H_1_2:100/100:56|H_1_3:100/100:28
smoke__sequential-smart-recovery__rack-compact__g4__c2__p100__b16__s1,H_1_2,green,0,42,52,0,300,true,42,H_1_0:100/100:42|H_1_1:100/100:14|H_1_3:100/100:26
smoke__sequential-smart-recovery__rack-compact__g4__c2__p100__b16__s1,H_1_3,green,0,14,24,0,300,true,54,H_1_0:100/100:42|H_1_1:100/100:14|H_1_2:100/100:54
smoke__sequential-smart-recovery__rack-compact__g4__c2__p100__b16__s1,H_2_0,inactive,0,,,0,0,true,,
smoke__sequential-smart-recovery__rack-compact__g4__c2__p100__b16__s1,H_2_1,inactive,0,,,0,0,true,,
smoke__sequential-smart-recovery__rack-compact__g4__c2__p100__b16__s1,H_2_2,inactive,0,,,0,0,true,,
smoke__sequential-smart-recovery__rack-compact__g4__c2__p100__b16__s1,H_2_3,inactive,0,,,0,0,true,,
smoke__sequential-smart-recovery__rack-compact__g4__c2__p100__b16__s1,H_3_0,inactive,0,,,0,0,true,,
smoke__sequential-smart-recovery__rack-compact__g4__c2__p100__b16__s1,H_3_1,inactive,0,,,0,0,true,,
smoke__sequential-smart-recovery__rack-compact__g4__c2__p100__b16__s1,H_3_2,inactive,0,,,0,0,true,,
smoke__sequential-smart-recovery__rack-compact__g4__c2__p100__b16__s1,H_3_3,inactive,0,,,0,0,true,,
smoke__phase-offset-smart-recovery__rack-compact__g4__c2__p100__b16__s1,H_0_0,red,0,0,10,0,300,true,36,H_0_1:100/100:36|H_0_2:100/100:17|H_0_3:100/100:35
smoke__phase-offset-smart-recovery__rack-compact__g4__c2__p100__b16__s1,H_0_1,red,1,1,10,1,300,true,35,H_0_0:100/100:33|H_0_2:100/100:17|H_0_3:100/100:35
smoke__phase-offset-smart-recovery__rack-compact__g4__c2__p100__b16__s1,H_0_2,red,2,2,11,2,300,true,37,H_0_0:100/100:16|H_0_1:100/100:37|H_0_3:100/100:37
smoke__phase-offset-smart-recovery__rack-compact__g4__c2__p100__b16__s1,H_0_3,red,0,0,10,0,300,true,37,H_0_0:100/100:16|H_0_1:100/100:37|H_0_2:100/100:34
smoke__phase-offset-smart-recovery__rack-compact__g4__c2__p100__b16__s1,H_1_0,green,1,1,10,1,300,true,37,H_1_1:100/100:37|H_1_2:100/100:18|H_1_3:100/100:35
smoke__phase-offset-smart-recovery__rack-compact__g4__c2__p100__b16__s1,H_1_1,green,2,2,11,2,300,true,35,H_1_0:100/100:33|H_1_2:100/100:18|H_1_3:100/100:35
smoke__phase-offset-smart-recovery__rack-compact__g4__c2__p100__b16__s1,H_1_2,green,3,3,12,3,300,true,37,H_1_0:100/100:16|H_1_1:100/100:37|H_1_3:100/100:37
smoke__phase-offset-smart-recovery__rack-compact__g4__c2__p100__b16__s1,H_1_3,green,1,1,10,1,300,true,37,H_1_0:100/100:16|H_1_1:100/100:37|H_1_2:100/100:37
smoke__phase-offset-smart-recovery__rack-compact__g4__c2__p100__b16__s1,H_2_0,inactive,0,,,0,0,true,,
smoke__phase-offset-smart-recovery__rack-compact__g4__c2__p100__b16__s1,H_2_1,inactive,0,,,0,0,true,,
smoke__phase-offset-smart-recovery__rack-compact__g4__c2__p100__b16__s1,H_2_2,inactive,0,,,0,0,true,,
smoke__phase-offset-smart-recovery__rack-compact__g4__c2__p100__b16__s1,H_2_3,inactive,0,,,0,0,true,,
smoke__phase-offset-smart-recovery__rack-compact__g4__c2__p100__b16__s1,H_3_0,inactive,0,,,0,0,true,,
smoke__phase-offset-smart-recovery__rack-compact__g4__c2__p100__b16__s1,H_3_1,inactive,0,,,0,0,true,,
smoke__phase-offset-smart-recovery__rack-compact__g4__c2__p100__b16__s1,H_3_2,inactive,0,,,0,0,true,,
smoke__phase-offset-smart-recovery__rack-compact__g4__c2__p100__b16__s1,H_3_3,inactive,0,,,0,0,true,,
smoke__no-recovery-max-rate__rack-compact__g8__c1__p100__b16__s1,H_0_0,red,0,0,10,0,168,false,,H_0_1:26/100:DROPPED|H_0_2:20/100:DROPPED|H_0_3:6/100:DROPPED|H_1_0:100/100:19|H_1_1:6/100:DROPPED|H_1_2:10/100:DROPPED|H_1_3:0/100:DROPPED
smoke__no-recovery-max-rate__rack-compact__g8__c1__p100__b16__s1,H_0_1,red,0,0,10,0,168,false,,H_0_0:26/100:DROPPED|H_0_2:20/100:DROPPED|H_0_3:6/100:DROPPED|H_1_0:100/100:19|H_1_1:6/100:DROPPED|H_1_2:10/100:DROPPED|H_1_3:0/100:DROPPED
smoke__no-recovery-max-rate__rack-compact__g8__c1__p100__b16__s1,H_0_2,red,0,0,10,0,168,false,,H_0_0:20/100:DROPPED|H_0_1:6/100:DROPPED|H_0_3:26/100:DROPPED|H_1_0:100/100:19|H_1_1:6/100:DROPPED|H_1_2:10/100:DROPPED|H_1_3:0/100:DROPPED
smoke__no-recovery-max-rate__rack-compact__g8__c1__p100__b16__s1,H_0_3,red,0,0,10,0,168,false,,H_0_0:20/100:DROPPED|H_0_1:6/100:DROPPED|H_0_2:26/100:DROPPED|H_1_0:100/100:19|H_1_1:6/100:DROPPED|H_1_2:10/100:DROPPED|H_1_3:0/100:DROPPED
smoke__no-recovery-max-rate__rack-compact__g8__c1__p100__b16__s1,H_1_0,red,0,0,10,0,168,false,,H_0_0:100/100:19|H_0_1:6/100:DROPPED|H_0_2:10/100:DROPPED|H_0_3:0/100:DROPPED|H_1_1:26/100:DROPPED|H_1_2:20/100:DROPPED|H_1_3:6/100:DROPPED
smoke__no-recovery-max-rate__rack-compact__g8__c1__p100__b16__s1,H_1_1,red,0,0,10,0,168,false,,H_0_0:100/100:19|H_0_1:6/100:DROPPED|H_0_2:10/100:DROPPED|H_0_3:0/100:DROPPED|H_1_0:26/100:DROPPED|H_1_2:20/100:DROPPED|H_1_3:6/100:DROPPED
smoke__no-recovery-max-rate__rack-compact__g8__c1__p100__b16__s1,H_1_2,red,0,0,10,0,168,false,,H_0_0:100/100:19|H_0_1:6/100:DROPPED|H_0_2:10/100:DROPPED|H_0_3:0/100:DROPPED|H_1_0:20/100:DROPPED|H_1_1:6/100:DROPPED|H_1_3:26/100:DROPPED
smoke__no-recovery-max-rate__rack-compact__g8__c1__p100__b16__s1,H_1_3,red,0,0,10,0,168,false,,H_0_0:100/100:19|H_0_1:6/100:DROPPED|H_0_2:10/100:DROPPED|H_0_3:0/100:DROPPED|H_1_0:20/100:DROPPED|H_1_1:6/100:DROPPED|H_1_2:26/100:DROPPED
smoke__no-recovery-max-rate__rack-compact__g8__c1__p100__b16__s1,H_2_0,inactive,0,,,0,0,true,,
smoke__no-recovery-max-rate__rack-compact__g8__c1__p100__b16__s1,H_2_1,inactive,0,,,0,0,true,,
smoke__no-recovery-max-rate__rack-compact__g8__c1__p100__b16__s1,H_2_2,inactive,0,,,0,0,true,,
smoke__no-recovery-max-rate__rack-compact__g8__c1__p100__b16__s1,H_2_3,inactive,0,,,0,0,true,,
smoke__no-recovery-max-rate__rack-compact__g8__c1__p100__b16__s1,H_3_0,inactive,0,,,0,0,true,,
smoke__no-recovery-max-rate__rack-compact__g8__c1__p100__b16__s1,H_3_1,inactive,0,,,0,0,true,,
smoke__no-recovery-max-rate__rack-compact__g8__c1__p100__b16__s1,H_3_2,inactive,0,,,0,0,true,,
smoke__no-recovery-max-rate__rack-compact__g8__c1__p100__b16__s1,H_3_3,inactive,0,,,0,0,true,,
smoke__smart-recovery-max-rate__rack-compact__g8__c1__p100__b16__s1,H_0_0,red,0,0,10,0,700,true,85,H_0_1:100/100:84|H_0_2:100/100:80|H_0_3:100/100:85|H_1_0:100/100:19|H_1_1:100/100:70|H_1_2:100/100:61|H_1_3:100/100:82
smoke__smart-recovery-max-rate__rack-compact__g8__c1__p100__b16__s1,H_0_1,red,0,0,10,0,700,true,85,H_0_0:100/100:85|H_0_2:100/100:82|H_0_3:100/100:85|H_1_0:100/100:19|H_1_1:100/100:75|H_1_2:100/100:61|H_1_3:100/100:82
smoke__smart-recovery-max-rate__rack-compact__g8__c1__p100__b16__s1,H_0_2,red,0,0,10,0,700,true,84,H_0_0:100/100:77|H_0_1:100/100:84|H_0_3:100/100:81|H_1_0:100/100:19|H_1_1:100/100:82|H_1_2:100/100:65|H_1_3:100/100:82
smoke__smart-recovery-max-rate__rack-compact__g8__c1__p100__b16__s1,H_0_3,red,0,0,10,0,700,true,85,H_0_0:100/100:77|H_0_1:100/100:85|H_0_2:100/100:81|H_1_0:100/100:19|H_1_1:100/100:82|H_1_2:100/100:65|H_1_3:100/100:82
smoke__smart-recovery-max-rate__rack-compact__g8__c1__p100__b16__s1,H_1_0,red,0,0,10,0,700,true,85,H_0_0:100/100:19|H_0_1:100/100:70|H_0_2:100/100:61|H_0_3:100/100:82|H_1_1:100/100:84|H_1_2:100/100:80|H_1_3:100/100:85
smoke__smart-recovery-max-rate__rack-compact__g8__c1__p100__b16__s1,H_1_1,red,0,0,10,0,700,true,85,H_0_0:100/100:19|H_0_1:100/100:75|H_0_2:100/100:61|H_0_3:100/100:82|H_1_0:100/100:85|H_1_2:100/100:82|H_1_3:100/100:85
smoke__smart-recovery-max-rate__rack-compact__g8__c1__p100__b16__s1,H_1_2,red,0,0,10,0,700,true,84,H_0_0:100/100:19|H_0_1:100/100:82|H_0_2:100/100:65|H_0_3:100/100:82|H_1_0:100/100:77|H_1_1:100/100:84|H_1_3:100/100:81
smoke__smart-recovery-max-rate__rack-compact__g8__c1__p100__b16__s1,H_1_3,red,0,0,10,0,700,true,85,H_0_0:100/100:19|H_0_1:100/100:82|H_0_2:100/100:65|H_0_3:100/100:82|H_1_0:100/100:77|H_1_1:100/100:85|H_1_2:100/100:81
smoke__smart-recovery-max-rate__rack-compact__g8__c1__p100__b16__s1,H_2_0,inactive,0,,,0,0,true,,
smoke__smart-recovery-max-rate__rack-compact__g8__c1__p100__b16__s1,H_2_1,inactive,0,,,0,0,true,,
smoke__smart-recovery-max-rate__rack-compact__g8__c1__p100__b16__s1,H_2_2,inactive,0,,,0,0,true,,
smoke__smart-recovery-max-rate__rack-compact__g8__c1__p100__b16__s1,H_2_3,inactive,0,,,0,0,true,,
smoke__smart-recovery-max-rate__rack-compact__g8__c1__p100__b16__s1,H_3_0,inactive,0,,,0,0,true,,
smoke__smart-recovery-max-rate__rack-compact__g8__c1__p100__b16__s1,H_3_1,inactive,0,,,0,0,true,,
smoke__smart-recovery-max-rate__rack-compact__g8__c1__p100__b16__s1,H_3_2,inactive,0,,,0,0,true,,
smoke__smart-recovery-max-rate__rack-compact__g8__c1__p100__b16__s1,H_3_3,inactive,0,,,0,0,true,,
smoke__static-lossless-rate__rack-compact__g8__c1__p100__b16__s1,H_0_0,red,0,0,70,0,700,true,76,H_0_1:100/100:73|H_0_2:100/100:74|H_0_3:100/100:74|H_1_0:100/100:76|H_1_1:100/100:76|H_1_2:100/100:76|H_1_3:100/100:76
smoke__static-lossless-rate__rack-compact__g8__c1__p100__b16__s1,H_0_1,red,0,0,70,0,700,true,76,H_0_0:100/100:73|H_0_2:100/100:74|H_0_3:100/100:74|H_1_0:100/100:76|H_1_1:100/100:76|H_1_2:100/100:76|H_1_3:100/100:76
smoke__static-lossless-rate__rack-compact__g8__c1__p100__b16__s1,H_0_2,red,0,0,70,0,700,true,76,H_0_0:100/100:74|H_0_1:100/100:74|H_0_3:100/100:73|H_1_0:100/100:76|H_1_1:100/100:76|H_1_2:100/100:76|H_1_3:100/100:76
smoke__static-lossless-rate__rack-compact__g8__c1__p100__b16__s1,H_0_3,red,0,0,70,0,700,true,76,H_0_0:100/100:74|H_0_1:100/100:74|H_0_2:100/100:73|H_1_0:100/100:76|H_1_1:100/100:76|H_1_2:100/100:76|H_1_3:100/100:76
smoke__static-lossless-rate__rack-compact__g8__c1__p100__b16__s1,H_1_0,red,0,0,70,0,700,true,76,H_0_0:100/100:76|H_0_1:100/100:76|H_0_2:100/100:76|H_0_3:100/100:76|H_1_1:100/100:73|H_1_2:100/100:74|H_1_3:100/100:74
smoke__static-lossless-rate__rack-compact__g8__c1__p100__b16__s1,H_1_1,red,0,0,70,0,700,true,76,H_0_0:100/100:76|H_0_1:100/100:76|H_0_2:100/100:76|H_0_3:100/100:76|H_1_0:100/100:73|H_1_2:100/100:74|H_1_3:100/100:74
smoke__static-lossless-rate__rack-compact__g8__c1__p100__b16__s1,H_1_2,red,0,0,70,0,700,true,76,H_0_0:100/100:76|H_0_1:100/100:76|H_0_2:100/100:76|H_0_3:100/100:76|H_1_0:100/100:74|H_1_1:100/100:74|H_1_3:100/100:72
smoke__static-lossless-rate__rack-compact__g8__c1__p100__b16__s1,H_1_3,red,0,0,70,0,700,true,76,H_0_0:100/100:76|H_0_1:100/100:76|H_0_2:100/100:76|H_0_3:100/100:76|H_1_0:100/100:74|H_1_1:100/100:74|H_1_2:100/100:73
smoke__static-lossless-rate__rack-compact__g8__c1__p100__b16__s1,H_2_0,inactive,0,,,0,0,true,,
smoke__static-lossless-rate__rack-compact__g8__c1__p100__b16__s1,H_2_1,inactive,0,,,0,0,true,,
smoke__static-lossless-rate__rack-compact__g8__c1__p100__b16__s1,H_2_2,inactive,0,,,0,0,true,,
smoke__static-lossless-rate__rack-compact__g8__c1__p100__b16__s1,H_2_3,inactive,0,,,0,0,true,,
smoke__static-lossless-rate__rack-compact__g8__c1__p100__b16__s1,H_3_0,inactive,0,,,0,0,true,,
smoke__static-lossless-rate__rack-compact__g8__c1__p100__b16__s1,H_3_1,inactive,0,,,0,0,true,,
smoke__static-lossless-rate__rack-compact__g8__c1__p100__b16__s1,H_3_2,inactive,0,,,0,0,true,,
smoke__static-lossless-rate__rack-compact__g8__c1__p100__b16__s1,H_3_3,inactive,0,,,0,0,true,,
smoke__intermediate-rate__rack-compact__g8__c1__p100__b16__s1,H_0_0,red,0,0,18,0,700,true,95,H_0_1:100/100:84|H_0_2:100/100:80|H_0_3:100/100:91|H_1_0:100/100:26|H_1_1:100/100:58|H_1_2:100/100:60|H_1_3:100/100:95
smoke__intermediate-rate__rack-compact__g8__c1__p100__b16__s1,H_0_1,red,0,0,18,0,700,true,95,H_0_0:100/100:84|H_0_2:100/100:80|H_0_3:100/100:91|H_1_0:100/100:26|H_1_1:100/100:58|H_1_2:100/100:63|H_1_3:100/100:95
smoke__intermediate-rate__rack-compact__g8__c1__p100__b16__s1,H_0_2,red,0,0,18,0,700,true,95,H_0_0:100/100:66|H_0_1:100/100:75|H_0_3:100/100:85|H_1_0:100/100:26|H_1_1:100/100:58|H_1_2:100/100:60|H_1_3:100/100:95
smoke__intermediate-rate__rack-compact__g8__c1__p100__b16__s1,H_0_3,red,0,0,18,0,700,true,95,H_0_0:100/100:66|H_0_1:100/100:76|H_0_2:100/100:82|H_1_0:100/100:26|H_1_1:100/100:58|H_1_2:100/100:60|H_1_3:100/100:95
smoke__intermediate-rate__rack-compact__g8__c1__p100__b16__s1,H_1_0,red,0,0,18,0,700,true,93,H_0_0:100/100:26|H_0_1:100/100:58|H_0_2:100/100:70|H_0_3:100/100:93|H_1_1:100/100:82|H_1_2:100/100:73|H_1_3:100/100:93
smoke__intermediate-rate__rack-compact__g8__c1__p100__b16__s1,H_1_1,red,0,0,18,0,700,true,93,H_0_0:100/100:26|H_0_1:100/100:58|H_0_2:100/100:71|H_0_3:100/100:93|H_1_0:100/100:86|H_1_2:100/100:73|H_1_3:100/100:93
smoke__intermediate-rate__rack-compact__g8__c1__p100__b16__s1,H_1_2,red,0,0,18,0,700,true,93,H_0_0:100/100:26|H_0_1:100/100:58|H_0_2:100/100:75|H_0_3:100/100:93|H_1_0:100/100:70|H_1_1:100/100:88|H_1_3:100/100:84
smoke__intermediate-rate__rack-compact__g8__c1__p100__b16__s1,H_1_3,red,0,0,18,0,700,true,93,H_0_0:100/100:26|H_0_1:100/100:59|H_0_2:100/100:74|H_0_3:100/100:93|H_1_0:100/100:71|H_1_1:100/100:88|H_1_2:100/100:82
smoke__intermediate-rate__rack-compact__g8__c1__p100__b16__s1,H_2_0,inactive,0,,,0,0,true,,
smoke__intermediate-rate__rack-compact__g8__c1__p100__b16__s1,H_2_1,inactive,0,,,0,0,true,,
smoke__intermediate-rate__rack-compact__g8__c1__p100__b16__s1,H_2_2,inactive,0,,,0,0,true,,
smoke__intermediate-rate__rack-compact__g8__c1__p100__b16__s1,H_2_3,inactive,0,,,0,0,true,,
smoke__intermediate-rate__rack-compact__g8__c1__p100__b16__s1,H_3_0,inactive,0,,,0,0,true,,
smoke__intermediate-rate__rack-compact__g8__c1__p100__b16__s1,H_3_1,inactive,0,,,0,0,true,,
smoke__intermediate-rate__rack-compact__g8__c1__p100__b16__s1,H_3_2,inactive,0,,,0,0,true,,
smoke__intermediate-rate__rack-compact__g8__c1__p100__b16__s1,H_3_3,inactive,0,,,0,0,true,,
smoke__member-formula-rate__rack-compact__g8__c1__p100__b16__s1,H_0_0,red,0,0,70,0,700,true,76,H_0_1:100/100:73|H_0_2:100/100:74|H_0_3:100/100:74|H_1_0:100/100:76|H_1_1:100/100:76|H_1_2:100/100:76|H_1_3:100/100:76
smoke__member-formula-rate__rack-compact__g8__c1__p100__b16__s1,H_0_1,red,0,0,70,0,700,true,76,H_0_0:100/100:73|H_0_2:100/100:74|H_0_3:100/100:74|H_1_0:100/100:76|H_1_1:100/100:76|H_1_2:100/100:76|H_1_3:100/100:76
smoke__member-formula-rate__rack-compact__g8__c1__p100__b16__s1,H_0_2,red,0,0,70,0,700,true,76,H_0_0:100/100:74|H_0_1:100/100:74|H_0_3:100/100:73|H_1_0:100/100:76|H_1_1:100/100:76|H_1_2:100/100:76|H_1_3:100/100:76
smoke__member-formula-rate__rack-compact__g8__c1__p100__b16__s1,H_0_3,red,0,0,70,0,700,true,76,H_0_0:100/100:74|H_0_1:100/100:74|H_0_2:100/100:73|H_1_0:100/100:76|H_1_1:100/100:76|H_1_2:100/100:76|H_1_3:100/100:76
smoke__member-formula-rate__rack-compact__g8__c1__p100__b16__s1,H_1_0,red,0,0,70,0,700,true,76,H_0_0:100/100:76|H_0_1:100/100:76|H_0_2:100/100:76|H_0_3:100/100:76|H_1_1:100/100:73|H_1_2:100/100:74|H_1_3:100/100:74
smoke__member-formula-rate__rack-compact__g8__c1__p100__b16__s1,H_1_1,red,0,0,70,0,700,true,76,H_0_0:100/100:76|H_0_1:100/100:76|H_0_2:100/100:76|H_0_3:100/100:76|H_1_0:100/100:73|H_1_2:100/100:74|H_1_3:100/100:74
smoke__member-formula-rate__rack-compact__g8__c1__p100__b16__s1,H_1_2,red,0,0,70,0,700,true,76,H_0_0:100/100:76|H_0_1:100/100:76|H_0_2:100/100:76|H_0_3:100/100:76|H_1_0:100/100:74|H_1_1:100/100:74|H_1_3:100/100:72
smoke__member-formula-rate__rack-compact__g8__c1__p100__b16__s1,H_1_3,red,0,0,70,0,700,true,76,H_0_0:100/100:76|H_0_1:100/100:76|H_0_2:100/100:76|H_0_3:100/100:76|H_1_0:100/100:74|H_1_1:100/100:74|H_1_2:100/100:73
smoke__member-formula-rate__rack-compact__g8__c1__p100__b16__s1,H_2_0,inactive,0,,,0,0,true,,
smoke__member-formula-rate__rack-compact__g8__c1__p100__b16__s1,H_2_1,inactive,0,,,0,0,true,,
smoke__member-formula-rate__rack-compact__g8__c1__p100__b16__s1,H_2_2,inactive,0,,,0,0,true,,
smoke__member-formula-rate__rack-compact__g8__c1__p100__b16__s1,H_2_3,inactive,0,,,0,0,true,,
smoke__member-formula-rate__rack-compact__g8__c1__p100__b16__s1,H_3_0,inactive,0,,,0,0,true,,
smoke__member-formula-rate__rack-compact__g8__c1__p100__b16__s1,H_3_1,inactive,0,,,0,0,true,,
smoke__member-formula-rate__rack-compact__g8__c1__p100__b16__s1,H_3_2,inactive,0,,,0,0,true,,
smoke__member-formula-rate__rack-compact__g8__c1__p100__b16__s1,H_3_3,inactive,0,,,0,0,true,,
smoke__sequential-smart-recovery__rack-compact__g8__c1__p100__b16__s1,H_0_0,red,0,48,58,0,700,true,124,H_0_1:100/100:124|H_0_2:100/100:110|H_0_3:100/100:94|H_1_0:100/100:16|H_1_1:100/100:80|H_1_2:100/100:32|H_1_3:100/100:48
smoke__sequential-smart-recovery__rack-compact__g8__c1__p100__b16__s1,H_0_1,red,0,112,122,0,700,true,110,H_0_0:100/100:60|H_0_2:100/100:110|H_0_3:100/100:94|H_1_0:100/100:16|H_1_1:100/100:80|H_1_2:100/100:32|H_1_3:100/100:48
smoke__sequential-smart-recovery__rack-compact__g8__c1__p100__b16__s1,H_0_2,red,0,96,106,0,700,true,126,H_0_0:100/100:62|H_0_1:100/100:126|H_0_3:100/100:92|H_1_0:100/100:16|H_1_1:100/100:80|H_1_2:100/100:32|H_1_3:100/100:48
smoke__sequential-smart-recovery__rack-compact__g8__c1__p100__b16__s1,H_0_3,red,0,80,90,0,700,true,126,H_0_0:100/100:62|H_0_1:100/100:126|H_0_2:100/100:108|H_1_0:100/100:16|H_1_1:100/100:80|H_1_2:100/100:32|H_1_3:100/100:48
smoke__sequential-smart-recovery__rack-compact__g8__c1__p100__b16__s1,H_1_0,red,0,0,10,0,700,true,128,H_0_0:100/100:64|H_0_1:100/100:128|H_0_2:100/100:112|H_0_3:100/100:96|H_1_1:100/100:76|H_1_2:100/100:30|H_1_3:100/100:46
smoke__sequential-smart-recovery__rack-compact__g8__c1__p100__b16__s1,H_1_1,red,0,64,74,0,700,true,128,H_0_0:100/100:64|H_0_1:100/100:128|H_0_2:100/100:112|H_0_3:100/100:96|H_1_0:100/100:12|H_1_2:100/100:30|H_1_3:100/100:46
smoke__sequential-smart-recovery__rack-compact__g8__c1__p100__b16__s1,H_1_2,red,0,16,26,0,700,true,128,H_0_0:100/100:64|H_0_1:100/100:128|H_0_2:100/100:112|H_0_3:100/100:96|H_1_0:100/100:14|H_1_1:100/100:78|H_1_3:100/100:44
smoke__sequential-smart-recovery__rack-compact__g8__c1__p100__b16__s1,H_1_3,red,0,32,42,0,700,true,128,H_0_0:100/100:64|H_0_1:100/100:128|H_0_2:100/100:112|H_0_3:100/100:96|H_1_0:100/100:14|H_1_1:100/100:78|H_1_2:100/100:28
smoke__sequential-smart-recovery__rack-compact__g8__c1__p100__b16__s1,H_2_0,inactive,0,,,0,0,true,,
smoke__sequential-smart-recovery__rack-compact__g8__c1__p100__b16__s1,H_2_1,inactive,0,,,0,0,true,,
smoke__sequential-smart-recovery__rack-compact__g8__c1__p100__b16__s1,H_2_2,inactive,0,,,0,0,true,,
smoke__sequential-smart-recovery__rack-compact__g8__c1__p100__b16__s1,H_2_3,inactive,0,,,0,0,true,,
smoke__sequential-smart-recovery__rack-compact__g8__c1__p100__b16__s1,H_3_0,inactive,0,,,0,0,true,,
smoke__sequential-smart-recovery__rack-compact__g8__c1__p100__b16__s1,H_3_1,inactive,0,,,0,0,true,,
smoke__sequential-smart-recovery__rack-compact__g8__c1__p100__b16__s1,H_3_2,inactive,0,,,0,0,true,,
smoke__sequential-smart-recovery__rack-compact__g8__c1__p100__b16__s1,H_3_3,inactive,0,,,0,0,true,,
smoke__phase-offset-smart-recovery__rack-compact__g8__c1__p100__b16__s1,H_0_0,red,0,0,10,0,700,true,84,H_0_1:100/100:84|H_0_2:100/100:82|H_0_3:100/100:79|H_1_0:100/100:19|H_1_1:100/100:63|H_1_2:100/100:56|H_1_3:100/100:81
smoke__phase-offset-smart-recovery__rack-compact__g8__c1__p100__b16__s1,H_0_1,red,1,1,10,1,700,true,86,H_0_0:100/100:84|H_0_2:100/100:82|H_0_3:100/100:79|H_1_0:100/100:19|H_1_1:100/100:77|H_1_2:100/100:56|H_1_3:100/100:86
smoke__phase-offset-smart-recovery__rack-compact__g8__c1__p100__b16__s1,H_0_2,red,2,2,11,2,700,true,82,H_0_0:100/100:74|H_0_1:100/100:78|H_0_3:100/100:82|H_1_0:100/100:19|H_1_1:100/100:63|H_1_2:100/100:56|H_1_3:100/100:81
smoke__phase-offset-smart-recovery__rack-compact__g8__c1__p100__b16__s1,H_0_3,red,0,0,10,0,700,true,83,H_0_0:100/100:74|H_0_1:100/100:78|H_0_2:100/100:83|H_1_0:100/100:19|H_1_1:100/100:63|H_1_2:100/100:63|H_1_3:100/100:81
smoke__phase-offset-smart-recovery__rack-compact__g8__c1__p100__b16__s1,H_1_0,red,1,1,10,1,700,true,87,H_0_0:100/100:19|H_0_1:100/100:70|H_0_2:100/100:74|H_0_3:100/100:81|H_1_1:100/100:83|H_1_2:100/100:81|H_1_3:100/100:87
smoke__phase-offset-smart-recovery__rack-compact__g8__c1__p100__b16__s1,H_1_1,red,2,2,11,2,700,true,87,H_0_0:100/100:19|H_0_1:100/100:70|H_0_2:100/100:54|H_0_3:100/100:81|H_1_0:100/100:84|H_1_2:100/100:81|H_1_3:100/100:87
smoke__phase-offset-smart-recovery__rack-compact__g8__c1__p100__b16__s1,H_1_2,red,0,0,10,0,700,true,82,H_0_0:100/100:19|H_0_1:100/100:79|H_0_2:100/100:67|H_0_3:100/100:81|H_1_0:100/100:75|H_1_1:100/100:82|H_1_3:100/100:82
smoke__phase-offset-smart-recovery__rack-compact__g8__c1__p100__b16__s1,H_1_3,red,1,1,10,1,700,true,83,H_0_0:100/100:19|H_0_1:100/100:79|H_0_2:100/100:63|H_0_3:100/100:81|H_1_0:100/100:75|H_1_1:100/100:82|H_1_2:100/100:83
smoke__phase-offset-smart-recovery__rack-compact__g8__c1__p100__b16__s1,H_2_0,inactive,0,,,0,0,true,,
smoke__phase-offset-smart-recovery__rack-compact__g8__c1__p100__b16__s1,H_2_1,inactive,0,,,0,0,true,,
smoke__phase-offset-smart-recovery__rack-compact__g8__c1__p100__b16__s1,H_2_2,inactive,0,,,0,0,true,,
smoke__phase-offset-smart-recovery__rack-compact__g8__c1__p100__b16__s1,H_2_3,inactive,0,,,0,0,true,,
smoke__phase-offset-smart-recovery__rack-compact__g8__c1__p100__b16__s1,H_3_0,inactive,0,,,0,0,true,,
smoke__phase-offset-smart-recovery__rack-compact__g8__c1__p100__b16__s1,H_3_1,inactive,0,,,0,0,true,,
smoke__phase-offset-smart-recovery__rack-compact__g8__c1__p100__b16__s1,H_3_2,inactive,0,,,0,0,true,,
smoke__phase-offset-smart-recovery__rack-compact__g8__c1__p100__b16__s1,H_3_3,inactive,0,,,0,0,true,,
smoke__no-recovery-max-rate__rack-compact__g8__c2__p100__b16__s1,H_0_0,red,0,0,10,0,168,false,,H_0_1:26/100:DROPPED|H_0_2:20/100:DROPPED|H_0_3:6/100:DROPPED|H_1_0:100/100:19|H_1_1:6/100:DROPPED|H_1_2:10/100:DROPPED|H_1_3:0/100:DROPPED
smoke__no-recovery-max-rate__rack-compact__g8__c2__p100__b16__s1,H_0_1,red,0,0,10,0,168,false,,H_0_0:26/100:DROPPED|H_0_2:20/100:DROPPED|H_0_3:6/100:DROPPED|H_1_0:100/100:19|H_1_1:6/100:DROPPED|H_1_2:10/100:DROPPED|H_1_3:0/100:DROPPED
smoke__no-recovery-max-rate__rack-compact__g8__c2__p100__b16__s1,H_0_2,red,0,0,10,0,168,false,,H_0_0:20/100:DROPPED|H_0_1:6/100:DROPPED|H_0_3:26/100:DROPPED|H_1_0:100/100:19|H_1_1:6/100:DROPPED|H_1_2:10/100:DROPPED|H_1_3:0/100:DROPPED
