Scenario Name,Host,Collective,Start Offset Ticks,Activation Tick,Original TX Complete Tick,Waiting Offset Ticks,Rx Total,Complete,CCT Ticks,Breakdown
smoke__no-recovery-max-rate__rack-compact__g4__c1__p100__b16__s1,H_0_0,red,0,0,10,0,132,false,,H_0_1:26/100:DROPPED|H_0_2:100/100:16|H_0_3:6/100:DROPPED
smoke__no-recovery-max-rate__rack-compact__g4__c1__p100__b16__s1,H_0_1,red,0,0,10,0,132,false,,H_0_0:26/100:DROPPED|H_0_2:100/100:16|H_0_3:6/100:DROPPED
smoke__no-recovery-max-rate__rack-compact__g4__c1__p100__b16__s1,H_0_2,red,0,0,10,0,132,false,,H_0_0:100/100:16|H_0_1:6/100:DROPPED|H_0_3:26/100:DROPPED
smoke__no-recovery-max-rate__rack-compact__g4__c1__p100__b16__s1,H_0_3,red,0,0,10,0,132,false,,H_0_0:100/100:16|H_0_1:6/100:DROPPED|H_0_2:26/100:DROPPED
smoke__no-recovery-max-rate__rack-compact__g4__c1__p100__b16__s1,H_1_0,inactive,0,,,0,0,true,,
smoke__no-recovery-max-rate__rack-compact__g4__c1__p100__b16__s1,H_1_1,inactive,0,,,0,0,true,,
smoke__no-recovery-max-rate__rack-compact__g4__c1__p100__b16__s1,H_1_2,inactive,0,,,0,0,true,,
smoke__no-recovery-max-rate__rack-compact__g4__c1__p100__b16__s1,H_1_3,inactive,0,,,0,0,true,,
smoke__no-recovery-max-rate__rack-compact__g4__c1__p100__b16__s1,H_2_0,inactive,0,,,0,0,true,,
smoke__no-recovery-max-rate__rack-compact__g4__c1__p100__b16__s1,H_2_1,inactive,0,,,0,0,true,,
smoke__no-recovery-max-rate__rack-compact__g4__c1__p100__b16__s1,H_2_2,inactive,0,,,0,0,true,,
smoke__no-recovery-max-rate__rack-compact__g4__c1__p100__b16__s1,H_2_3,inactive,0,,,0,0,true,,
smoke__no-recovery-max-rate__rack-compact__g4__c1__p100__b16__s1,H_3_0,inactive,0,,,0,0,true,,
smoke__no-recovery-max-rate__rack-compact__g4__c1__p100__b16__s1,H_3_1,inactive,0,,,0,0,true,,
smoke__no-recovery-max-rate__rack-compact__g4__c1__p100__b16__s1,H_3_2,inactive,0,,,0,0,true,,
smoke__no-recovery-max-rate__rack-compact__g4__c1__p100__b16__s1,H_3_3,inactive,0,,,0,0,true,,
smoke__smart-recovery-max-rate__rack-compact__g4__c1__p100__b16__s1,H_0_0,red,0,0,10,0,300,true,37,H_0_1:100/100:37|H_0_2:100/100:16|H_0_3:100/100:36
smoke__smart-recovery-max-rate__rack-compact__g4__c1__p100__b16__s1,H_0_1,red,0,0,10,0,300,true,36,H_0_0:100/100:32|H_0_2:100/100:16|H_0_3:100/100:36
smoke__smart-recovery-max-rate__rack-compact__g4__c1__p100__b16__s1,H_0_2,red,0,0,10,0,300,true,37,H_0_0:100/100:16|H_0_1:100/100:36|H_0_3:100/100:37
smoke__smart-recovery-max-rate__rack-compact__g4__c1__p100__b16__s1,H_0_3,red,0,0,10,0,300,true,36,H_0_0:100/100:16|H_0_1:100/100:36|H_0_2:100/100:32
smoke__smart-recovery-max-rate__rack-compact__g4__c1__p100__b16__s1,H_1_0,inactive,0,,,0,0,true,,
smoke__smart-recovery-max-rate__rack-compact__g4__c1__p100__b16__s1,H_1_1,inactive,0,,,0,0,true,,
smoke__smart-recovery-max-rate__rack-compact__g4__c1__p100__b16__s1,H_1_2,inactive,0,,,0,0,true,,
smoke__smart-recovery-max-rate__rack-compact__g4__c1__p100__b16__s1,H_1_3,inactive,0,,,0,0,true,,
smoke__smart-recovery-max-rate__rack-compact__g4__c1__p100__b16__s1,H_2_0,inactive,0,,,0,0,true,,
smoke__smart-recovery-max-rate__rack-compact__g4__c1__p100__b16__s1,H_2_1,inactive,0,,,0,0,true,,
smoke__smart-recovery-max-rate__rack-compact__g4__c1__p100__b16__s1,H_2_2,inactive,0,,,0,0,true,,
smoke__smart-recovery-max-rate__rack-compact__g4__c1__p100__b16__s1,H_2_3,inactive,0,,,0,0,true,,
smoke__smart-recovery-max-rate__rack-compact__g4__c1__p100__b16__s1,H_3_0,inactive,0,,,0,0,true,,
smoke__smart-recovery-max-rate__rack-compact__g4__c1__p100__b16__s1,H_3_1,inactive,0,,,0,0,true,,
smoke__smart-recovery-max-rate__rack-compact__g4__c1__p100__b16__s1,H_3_2,inactive,0,,,0,0,true,,
smoke__smart-recovery-max-rate__rack-compact__g4__c1__p100__b16__s1,H_3_3,inactive,0,,,0,0,true,,
smoke__static-lossless-rate__rack-compact__g4__c1__p100__b16__s1,H_0_0,red,0,0,34,0,300,true,38,H_0_1:100/100:36|H_0_2:100/100:38|H_0_3:100/100:38
smoke__static-lossless-rate__rack-compact__g4__c1__p100__b16__s1,H_0_1,red,0,0,34,0,300,true,38,H_0_0:100/100:36|H_0_2:100/100:38|H_0_3:100/100:38
smoke__static-lossless-rate__rack-compact__g4__c1__p100__b16__s1,H_0_2,red,0,0,34,0,300,true,38,H_0_0:100/100:38|H_0_1:100/100:38|H_0_3:100/100:36
smoke__static-lossless-rate__rack-compact__g4__c1__p100__b16__s1,H_0_3,red,0,0,34,0,300,true,38,H_0_0:100/100:38|H_0_1:100/100:38|H_0_2:100/100:36
smoke__static-lossless-rate__rack-compact__g4__c1__p100__b16__s1,H_1_0,inactive,0,,,0,0,true,,
smoke__static-lossless-rate__rack-compact__g4__c1__p100__b16__s1,H_1_1,inactive,0,,,0,0,true,,
smoke__static-lossless-rate__rack-compact__g4__c1__p100__b16__s1,H_1_2,inactive,0,,,0,0,true,,
smoke__static-lossless-rate__rack-compact__g4__c1__p100__b16__s1,H_1_3,inactive,0,,,0,0,true,,
smoke__static-lossless-rate__rack-compact__g4__c1__p100__b16__s1,H_2_0,inactive,0,,,0,0,true,,
smoke__static-lossless-rate__rack-compact__g4__c1__p100__b16__s1,H_2_1,inactive,0,,,0,0,true,,
smoke__static-lossless-rate__rack-compact__g4__c1__p100__b16__s1,H_2_2,inactive,0,,,0,0,true,,
smoke__static-lossless-rate__rack-compact__g4__c1__p100__b16__s1,H_2_3,inactive,0,,,0,0,true,,
smoke__static-lossless-rate__rack-compact__g4__c1__p100__b16__s1,H_3_0,inactive,0,,,0,0,true,,
smoke__static-lossless-rate__rack-compact__g4__c1__p100__b16__s1,H_3_1,inactive,0,,,0,0,true,,
smoke__static-lossless-rate__rack-compact__g4__c1__p100__b16__s1,H_3_2,inactive,0,,,0,0,true,,
smoke__static-lossless-rate__rack-compact__g4__c1__p100__b16__s1,H_3_3,inactive,0,,,0,0,true,,
smoke__intermediate-rate__rack-compact__g4__c1__p100__b16__s1,H_0_0,red,0,0,15,0,300,true,36,H_0_1:100/100:36|H_0_2:100/100:20|H_0_3:100/100:36
smoke__intermediate-rate__rack-compact__g4__c1__p100__b16__s1,H_0_1,red,0,0,15,0,300,true,36,H_0_0:100/100:33|H_0_2:100/100:20|H_0_3:100/100:36
smoke__intermediate-rate__rack-compact__g4__c1__p100__b16__s1,H_0_2,red,0,0,15,0,300,true,36,H_0_0:100/100:20|H_0_1:100/100:36|H_0_3:100/100:36
smoke__intermediate-rate__rack-compact__g4__c1__p100__b16__s1,H_0_3,red,0,0,15,0,300,true,36,H_0_0:100/100:20|H_0_1:100/100:36|H_0_2:100/100:33
smoke__intermediate-rate__rack-compact__g4__c1__p100__b16__s1,H_1_0,inactive,0,,,0,0,true,,
smoke__intermediate-rate__rack-compact__g4__c1__p100__b16__s1,H_1_1,inactive,0,,,0,0,true,,
smoke__intermediate-rate__rack-compact__g4__c1__p100__b16__s1,H_1_2,inactive,0,,,0,0,true,,
smoke__intermediate-rate__rack-compact__g4__c1__p100__b16__s1,H_1_3,inactive,0,,,0,0,true,,
smoke__intermediate-rate__rack-compact__g4__c1__p100__b16__s1,H_2_0,inactive,0,,,0,0,true,,
smoke__intermediate-rate__rack-compact__g4__c1__p100__b16__s1,H_2_1,inactive,0,,,0,0,true,,
smoke__intermediate-rate__rack-compact__g4__c1__p100__b16__s1,H_2_2,inactive,0,,,0,0,true,,
smoke__intermediate-rate__rack-compact__g4__c1__p100__b16__s1,H_2_3,inactive,0,,,0,0,true,,
smoke__intermediate-rate__rack-compact__g4__c1__p100__b16__s1,H_3_0,inactive,0,,,0,0,true,,
smoke__intermediate-rate__rack-compact__g4__c1__p100__b16__s1,H_3_1,inactive,0,,,0,0,true,,
smoke__intermediate-rate__rack-compact__g4__c1__p100__b16__s1,H_3_2,inactive,0,,,0,0,true,,
smoke__intermediate-rate__rack-compact__g4__c1__p100__b16__s1,H_3_3,inactive,0,,,0,0,true,,
smoke__member-formula-rate__rack-compact__g4__c1__p100__b16__s1,H_0_0,red,0,0,34,0,300,true,38,H_0_1:100/100:36|H_0_2:100/100:38|H_0_3:100/100:38
smoke__member-formula-rate__rack-compact__g4__c1__p100__b16__s1,H_0_1,red,0,0,34,0,300,true,38,H_0_0:100/100:36|H_0_2:100/100:38|H_0_3:100/100:38
smoke__member-formula-rate__rack-compact__g4__c1__p100__b16__s1,H_0_2,red,0,0,34,0,300,true,38,H_0_0:100/100:38|H_0_1:100/100:38|H_0_3:100/100:36
smoke__member-formula-rate__rack-compact__g4__c1__p100__b16__s1,H_0_3,red,0,0,34,0,300,true,38,H_0_0:100/100:38|H_0_1:100/100:38|H_0_2:100/100:36
smoke__member-formula-rate__rack-compact__g4__c1__p100__b16__s1,H_1_0,inactive,0,,,0,0,true,,
smoke__member-formula-rate__rack-compact__g4__c1__p100__b16__s1,H_1_1,inactive,0,,,0,0,true,,
smoke__member-formula-rate__rack-compact__g4__c1__p100__b16__s1,H_1_2,inactive,0,,,0,0,true,,
smoke__member-formula-rate__rack-compact__g4__c1__p100__b16__s1,H_1_3,inactive,0,,,0,0,true,,
smoke__member-formula-rate__rack-compact__g4__c1__p100__b16__s1,H_2_0,inactive,0,,,0,0,true,,
smoke__member-formula-rate__rack-compact__g4__c1__p100__b16__s1,H_2_1,inactive,0,,,0,0,true,,
smoke__member-formula-rate__rack-compact__g4__c1__p100__b16__s1,H_2_2,inactive,0,,,0,0,true,,
smoke__member-formula-rate__rack-compact__g4__c1__p100__b16__s1,H_2_3,inactive,0,,,0,0,true,,
smoke__member-formula-rate__rack-compact__g4__c1__p100__b16__s1,H_3_0,inactive,0,,,0,0,true,,
smoke__member-formula-rate__rack-compact__g4__c1__p100__b16__s1,H_3_1,inactive,0,,,0,0,true,,
smoke__member-formula-rate__rack-compact__g4__c1__p100__b16__s1,H_3_2,inactive,0,,,0,0,true,,
smoke__member-formula-rate__rack-compact__g4__c1__p100__b16__s1,H_3_3,inactive,0,,,0,0,true,,
smoke__sequential-smart-recovery__rack-compact__g4__c1__p100__b16__s1,H_0_0,red,0,42,52,0,300,true,40,H_0_1:100/100:40|H_0_2:100/100:28|H_0_3:100/100:14
smoke__sequential-smart-recovery__rack-compact__g4__c1__p100__b16__s1,H_0_1,red,0,28,38,0,300,true,54,H_0_0:100/100:54|H_0_2:100/100:28|H_0_3:100/100:14
smoke__sequential-smart-recovery__rack-compact__g4__c1__p100__b16__s1,H_0_2,red,0,14,24,0,300,true,56,H_0_0:100/100:56|H_0_1:100/100:42|H_0_3:100/100:12
smoke__sequential-smart-recovery__rack-compact__g4__c1__p100__b16__s1,H_0_3,red,0,0,10,0,300,true,56,H_0_0:100/100:56|H_0_1:100/100:42|H_0_2:100/100:26
smoke__sequential-smart-recovery__rack-compact__g4__c1__p100__b16__s1,H_1_0,inactive,0,,,0,0,true,,
smoke__sequential-smart-recovery__rack-compact__g4__c1__p100__b16__s1,H_1_1,inactive,0,,,0,0,true,,
smoke__sequential-smart-recovery__rack-compact__g4__c1__p100__b16__s1,H_1_2,inactive,0,,,0,0,true,,
smoke__sequential-smart-recovery__rack-compact__g4__c1__p100__b16__s1,H_1_3,inactive,0,,,0,0,true,,
smoke__sequential-smart-recovery__rack-compact__g4__c1__p100__b16__s1,H_2_0,inactive,0,,,0,0,true,,
smoke__sequential-smart-recovery__rack-compact__g4__c1__p100__b16__s1,H_2_1,inactive,0,,,0,0,true,,
smoke__sequential-smart-recovery__rack-compact__g4__c1__p100__b16__s1,H_2_2,inactive,0,,,0,0,true,,
smoke__sequential-smart-recovery__rack-compact__g4__c1__p100__b16__s1,H_2_3,inactive,0,,,0,0,true,,
smoke__sequential-smart-recovery__rack-compact__g4__c1__p100__b16__s1,H_3_0,inactive,0,,,0,0,true,,
smoke__sequential-smart-recovery__rack-compact__g4__c1__p100__b16__s1,H_3_1,inactive,0,,,0,0,true,,
smoke__sequential-smart-recovery__rack-compact__g4__c1__p100__b16__s1,H_3_2,inactive,0,,,0,0,true,,
smoke__sequential-smart-recovery__rack-compact__g4__c1__p100__b16__s1,H_3_3,inactive,0,,,0,0,true,,
smoke__phase-offset-smart-recovery__rack-compact__g4__c1__p100__b16__s1,H_0_0,red,0,0,10,0,300,true,36,H_0_1:100/100:36|H_0_2:100/100:17|H_0_3:100/100:35
smoke__phase-offset-smart-recovery__rack-compact__g4__c1__p100__b16__s1,H_0_1,red,1,1,10,1,300,true,35,H_0_0:100/100:33|H_0_2:100/100:17|H_0_3:100/100:35
smoke__phase-offset-smart-recovery__rack-compact__g4__c1__p100__b16__s1,H_0_2,red,2,2,11,2,300,true,37,H_0_0:100/100:16|H_0_1:100/100:37|H_0_3:100/100:37
smoke__phase-offset-smart-recovery__rack-compact__g4__c1__p100__b16__s1,H_0_3,red,0,0,10,0,300,true,37,H_0_0:100/100:16|H_0_1:100/100:37|H_0_2:100/100:33
smoke__phase-offset-smart-recovery__rack-compact__g4__c1__p100__b16__s1,H_1_0,inactive,0,,,0,0,true,,
smoke__phase-offset-smart-recovery__rack-compact__g4__c1__p100__b16__s1,H_1_1,inactive,0,,,0,0,true,,
smoke__phase-offset-smart-recovery__rack-compact__g4__c1__p100__b16__s1,H_1_2,inactive,0,,,0,0,true,,
smoke__phase-offset-smart-recovery__rack-compact__g4__c1__p100__b16__s1,H_1_3,inactive,0,,,0,0,true,,
smoke__phase-offset-smart-recovery__rack-compact__g4__c1__p100__b16__s1,H_2_0,inactive,0,,,0,0,true,,
smoke__phase-offset-smart-recovery__rack-compact__g4__c1__p100__b16__s1,H_2_1,inactive,0,,,0,0,true,,
smoke__phase-offset-smart-recovery__rack-compact__g4__c1__p100__b16__s1,H_2_2,inactive,0,,,0,0,true,,
smoke__phase-offset-smart-recovery__rack-compact__g4__c1__p100__b16__s1,H_2_3,inactive,0,,,0,0,true,,
smoke__phase-offset-smart-recovery__rack-compact__g4__c1__p100__b16__s1,H_3_0,inactive,0,,,0,0,true,,
smoke__phase-offset-smart-recovery__rack-compact__g4__c1__p100__b16__s1,H_3_1,inactive,0,,,0,0,true,,
smoke__phase-offset-smart-recovery__rack-compact__g4__c1__p100__b16__s1,H_3_2,inactive,0,,,0,0,true,,
smoke__phase-offset-smart-recovery__rack-compact__g4__c1__p100__b16__s1,H_3_3,inactive,0,,,0,0,true,,
smoke__no-recovery-max-rate__rack-compact__g4__c2__p100__b16__s1,H_0_0,red,0,0,10,0,132,false,,H_0_1:26/100:DROPPED|H_0_2:100/100:16|H_0_3:6/100:DROPPED
smoke__no-recovery-max-rate__rack-compact__g4__c2__p100__b16__s1,H_0_1,red,0,0,10,0,132,false,,H_0_0:26/100:DROPPED|H_0_2:100/100:16|H_0_3:6/100:DROPPED
smoke__no-recovery-max-rate__rack-compact__g4__c2__p100__b16__s1,H_0_2,red,0,0,10,0,132,false,,H_0_0:100/100:16|H_0_1:6/100:DROPPED|H_0_3:26/100:DROPPED
smoke__no-recovery-max-rate__rack-compact__g4__c2__p100__b16__s1,H_0_3,red,0,0,10,0,132,false,,H_0_0:100/100:16|H_0_1:6/100:DROPPED|H_0_2:26/100:DROPPED
smoke__no-recovery-max-rate__rack-compact__g4__c2__p100__b16__s1,H_1_0,green,0,0,10,0,132,false,,H_1_1:26/100:DROPPED|H_1_2:100/100:16|H_1_3:6/100:DROPPED
smoke__no-recovery-max-rate__rack-compact__g4__c2__p100__b16__s1,H_1_1,green,0,0,10,0,132,false,,H_1_0:26/100:DROPPED|H_1_2:100/100:16|H_1_3:6/100:DROPPED
smoke__no-recovery-max-rate__rack-compact__g4__c2__p100__b16__s1,H_1_2,green,0,0,10,0,132,false,,H_1_0:100/100:16|H_1_1:6/100:DROPPED|H_1_3:26/100:DROPPED
smoke__no-recovery-max-rate__rack-compact__g4__c2__p100__b16__s1,H_1_3,green,0,0,10,0,132,false,,H_1_0:100/100:16|H_1_1:6/100:DROPPED|H_1_2:26/100:DROPPED
smoke__no-recovery-max-rate__rack-compact__g4__c2__p100__b16__s1,H_2_0,inactive,0,,,0,0,true,,
smoke__no-recovery-max-rate__rack-compact__g4__c2__p100__b16__s1,H_2_1,inactive,0,,,0,0,true,,
smoke__no-recovery-max-rate__rack-compact__g4__c2__p100__b16__s1,H_2_2,inactive,0,,,0,0,true,,
smoke__no-recovery-max-rate__rack-compact__g4__c2__p100__b16__s1,H_2_3,inactive,0,,,0,0,true,,
smoke__no-recovery-max-rate__rack-compact__g4__c2__p100__b16__s1,H_3_0,inactive,0,,,0,0,true,,
smoke__no-recovery-max-rate__rack-compact__g4__c2__p100__b16__s1,H_3_1,inactive,0,,,0,0,true,,
smoke__no-recovery-max-rate__rack-compact__g4__c2__p100__b16__s1,H_3_2,inactive,0,,,0,0,true,,
smoke__no-recovery-max-rate__rack-compact__g4__c2__p100__b16__s1,H_3_3,inactive,0,,,0,0,true,,
smoke__smart-recovery-max-rate__rack-compact__g4__c2__p100__b16__s1,H_0_0,red,0,0,10,0,300,true,37,H_0_1:100/100:37|H_0_2:100/100:16|H_0_3:100/100:36
smoke__smart-recovery-max-rate__rack-compact__g4__c2__p100__b16__s1,H_0_1,red,0,0,10,0,300,true,36,H_0_0:100/100:32|H_0_2:100/100:16|H_0_3:100/100:36
smoke__smart-recovery-max-rate__rack-compact__g4__c2__p100__b16__s1,H_0_2,red,0,0,10,0,300,true,37,H_0_0:100/100:16|H_0_1:100/100:36|H_0_3:100/100:37
smoke__smart-recovery-max-rate__rack-compact__g4__c2__p100__b16__s1,H_0_3,red,0,0,10,0,300,true,36,H_0_0:100/100:16|H_0_1:100/100:36|H_0_2:100/100:32
smoke__smart-recovery-max-rate__rack-compact__g4__c2__p100__b16__s1,H_1_0,green,0,0,10,0,300,true,37,H_1_1:100/100:37|H_1_2:100/100:16|H_1_3:100/100:36
smoke__smart-recovery-max-rate__rack-compact__g4__c2__p100__b16__s1,H_1_1,green,0,0,10,0,300,true,36,H_1_0:100/100:32|H_1_2:100/100:16|H_1_3:100/100:36
smoke__smart-recovery-max-rate__rack-compact__g4__c2__p100__b16__s1,H_1_2,green,0,0,10,0,300,true,37,H_1_0:100/100:16|H_1_1:100/100:36|H_1_3:100/100:37
smoke__smart-recovery-max-rate__rack-compact__g4__c2__p100__b16__s1,H_1_3,green,0,0,10,0,300,true,36,H_1_0:100/100:16|H_1_1:100/100:36|H_1_2:100/100:32
smoke__smart-recovery-max-rate__rack-compact__g4__c2__p100__b16__s1,H_2_0,inactive,0,,,0,0,true,,
smoke__smart-recovery-max-rate__rack-compact__g4__c2__p100__b16__s1,H_2_1,inactive,0,,,0,0,true,,
smoke__smart-recovery-max-rate__rack-compact__g4__c2__p100__b16__s1,H_2_2,inactive,0,,,0,0,true,,
smoke__smart-recovery-max-rate__rack-compact__g4__c2__p100__b16__s1,H_2_3,inactive,0,,,0,0,true,,
smoke__smart-recovery-max-rate__rack-compact__g4__c2__p100__b16__s1,H_3_0,inactive,0,,,0,0,true,,
smoke__smart-recovery-max-rate__rack-compact__g4__c2__p100__b16__s1,H_3_1,inactive,0,,,0,0,true,,
smoke__smart-recovery-max-rate__rack-compact__g4__c2__p100__b16__s1,H_3_2,inactive,0,,,0,0,true,,
smoke__smart-recovery-max-rate__rack-compact__g4__c2__p100__b16__s1,H_3_3,inactive,0,,,0,0,true,,
smoke__static-lossless-rate__rack-compact__g4__c2__p100__b16__s1,H_0_0,red,0,0,34,0,300,true,38,H_0_1:100/100:36|H_0_2:100/100:38|H_0_3:100/100:38
smoke__static-lossless-rate__rack-compact__g4__c2__p100__b16__s1,H_0_1,red,0,0,34,0,300,true,38,H_0_0:100/100:36|H_0_2:100/100:38|H_0_3:100/100:38
smoke__static-lossless-rate__rack-compact__g4__c2__p100__b16__s1,H_0_2,red,0,0,34,0,300,true,38,H_0_0:100/100:38|H_0_1:100/100:38|H_0_3:100/100:36
smoke__static-lossless-rate__rack-compact__g4__c2__p100__b16__s1,H_0_3,red,0,0,34,0,300,true,38,H_0_0:100/100:38|H_0_1:100/100:38|H_0_2:100/100:36
smoke__static-lossless-rate__rack-compact__g4__c2__p100__b16__s1,H_1_0,green,0,0,34,0,300,true,38,H_1_1:100/100:36|H_1_2:100/100:38|H_1_3:100/100:38
smoke__static-lossless-rate__rack-compact__g4__c2__p100__b16__s1,H_1_1,green,0,0,34,0,300,true,38,H_1_0:100/100:36|H_1_2:100/100:38|H_1_3:100/100:38
smoke__static-lossless-rate__rack-compact__g4__c2__p100__b16__s1,H_1_2,green,0,0,34,0,300,true,38,H_1_0:100/100:38|H_1_1:100/100:38|H_1_3:100/100:36
smoke__static-lossless-rate__rack-compact__g4__c2__p100__b16__s1,H_1_3,green,0,0,34,0,300,true,38,H_1_0:100/100:38|H_1_1:100/100:38|H_1_2:100/100:36
smoke__static-lossless-rate__rack-compact__g4__c2__p100__b16__s1,H_2_0,inactive,0,,,0,0,true,,
smoke__static-lossless-rate__rack-compact__g4__c2__p100__b16__s1,H_2_1,inactive,0,,,0,0,true,,
smoke__static-lossless-rate__rack-compact__g4__c2__p100__b16__s1,H_2_2,inactive,0,,,0,0,true,,
smoke__static-lossless-rate__rack-compact__g4__c2__p100__b16__s1,H_2_3,inactive,0,,,0,0,true,,
smoke__static-lossless-rate__rack-compact__g4__c2__p100__b16__s1,H_3_0,inactive,0,,,0,0,true,,
smoke__static-lossless-rate__rack-compact__g4__c2__p100__b16__s1,H_3_1,inactive,0,,,0,0,true,,
smoke__static-lossless-rate__rack-compact__g4__c2__p100__b16__s1,H_3_2,inactive,0,,,0,0,true,,
smoke__static-lossless-rate__rack-compact__g4__c2__p100__b16__s1,H_3_3,inactive,0,,,0,0,true,,
smoke__intermediate-rate__rack-compact__g4__c2__p100__b16__s1,H_0_0,red,0,0,15,0,300,true,36,H_0_1:100/100:36|H_0_2:100/100:20|H_0_3:100/100:36
smoke__intermediate-rate__rack-compact__g4__c2__p100__b16__s1,H_0_1,red,0,0,15,0,300,true,36,H_0_0:100/100:33|H_0_2:100/100:20|H_0_3:100/100:36
smoke__intermediate-rate__rack-compact__g4__c2__p100__b16__s1,H_0_2,red,0,0,15,0,300,true,36,H_0_0:100/100:20|H_0_1:100/100:36|H_0_3:100/100:36
smoke__intermediate-rate__rack-compact__g4__c2__p100__b16__s1,H_0_3,red,0,0,15,0,300,true,36,H_0_0:100/100:20|H_0_1:100/100:36|H_0_2:100/100:33
smoke__intermediate-rate__rack-compact__g4__c2__p100__b16__s1,H_1_0,green,0,0,15,0,300,true,36,H_1_1:100/100:36|H_1_2:100/100:20|H_1_3:100/100:36
smoke__intermediate-rate__rack-compact__g4__c2__p100__b16__s1,H_1_1,green,0,0,15,0,300,true,36,H_1_0:100/100:33|H_1_2:100/100:20|H_1_3:100/100:36
smoke__intermediate-rate__rack-compact__g4__c2__p100__b16__s1,H_1_2,green,0,0,15,0,300,true,36,H_1_0:100/100:20|H_1_1:100/100:36|H_1_3:100/100:36
smoke__intermediate-rate__rack-compact__g4__c2__p100__b16__s1,H_1_3,green,0,0,15,0,300,true,36,H_1_0:100/100:20|H_1_1:100/100:36|H_1_2:100/100:33
smoke__intermediate-rate__rack-compact__g4__c2__p100__b16__s1,H_2_0,inactive,0,,,0,0,true,,
smoke__intermediate-rate__rack-compact__g4__c2__p100__b16__s1,H_2_1,inactive,0,,,0,0,true,,
smoke__intermediate-rate__rack-compact__g4__c2__p100__b16__s1,H_2_2,inactive,0,,,0,0,true,,
smoke__intermediate-rate__rack-compact__g4__c2__p100__b16__s1,H_2_3,inactive,0,,,0,0,true,,
smoke__intermediate-rate__rack-compact__g4__c2__p100__b16__s1,H_3_0,inactive,0,,,0,0,true,,
smoke__intermediate-rate__rack-compact__g4__c2__p100__b16__s1,H_3_1,inactive,0,,,0,0,true,,
smoke__intermediate-rate__rack-compact__g4__c2__p100__b16__s1,H_3_2,inactive,0,,,0,0,true,,
smoke__intermediate-rate__rack-compact__g4__c2__p100__b16__s1,H_3_3,inactive,0,,,0,0,true,,
smoke__member-formula-rate__rack-compact__g4__c2__p100__b16__s1,H_0_0,red,0,0,34,0,300,true,38,H_0_1:100/100:36|H_0_2:100/100:38|H_0_3:100/100:38
smoke__member-formula-rate__rack-compact__g4__c2__p100__b16__s1,H_0_1,red,0,0,34,0,300,true,38,H_0_0:100/100:36|H_0_2:100/100:38|H_0_3:100/100:38
smoke__member-formula-rate__rack-compact__g4__c2__p100__b16__s1,H_0_2,red,0,0,34,0,300,true,38,H_0_0:100/100:38|H_0_1:100/100:38|H_0_3:100/100:36
smoke__member-formula-rate__rack-compact__g4__c2__p100__b16__s1,H_0_3,red,0,0,34,0,300,true,38,H_0_0:100/100:38|H_0_1:100/100:38|H_0_2:100/100:36
smoke__member-formula-rate__rack-compact__g4__c2__p100__b16__s1,H_1_0,green,0,0,34,0,300,true,38,H_1_1:100/100:36|H_1_2:100/100:38|H_1_3:100/100:38
smoke__member-formula-rate__rack-compact__g4__c2__p100__b16__s1,H_1_1,green,0,0,34,0,300,true,38,H_1_0:100/100:36|H_1_2:100/100:38|H_1_3:100/100:38
smoke__member-formula-rate__rack-compact__g4__c2__p100__b16__s1,H_1_2,green,0,0,34,0,300,true,38,H_1_0:100/100:38|H_1_1:100/100:38|H_1_3:100/100:36
smoke__member-formula-rate__rack-compact__g4__c2__p100__b16__s1,H_1_3,green,0,0,34,0,300,true,38,H_1_0:100/100:38|H_1_1:100/100:38|H_1_2:100/100:36
smoke__member-formula-rate__rack-compact__g4__c2__p100__b16__s1,H_2_0,inactive,0,,,0,0,true,,
smoke__member-formula-rate__rack-compact__g4__c2__p100__b16__s1,H_2_1,inactive,0,,,0,0,true,,
smoke__member-formula-rate__rack-compact__g4__c2__p100__b16__s1,H_2_2,inactive,0,,,0,0,true,,
smoke__member-formula-rate__rack-compact__g4__c2__p100__b16__s1,H_2_3,inactive,0,,,0,0,true,,
smoke__member-formula-rate__rack-compact__g4__c2__p100__b16__s1,H_3_0,inactive,0,,,0,0,true,,
smoke__member-formula-rate__rack-compact__g4__c2__p100__b16__s1,H_3_1,inactive,0,,,0,0,true,,
smoke__member-formula-rate__rack-compact__g4__c2__p100__b16__s1,H_3_2,inactive,0,,,0,0,true,,
smoke__member-formula-rate__rack-compact__g4__c2__p100__b16__s1,H_3_3,inactive,0,,,0,0,true,,
smoke__sequential-smart-recovery__rack-compact__g4__c2__p100__b16__s1,H_0_0,red,0,42,52,0,300,true,40,H_0_1:100/100:40|H_0_2:100/100:28|H_0_3:100/100:14
smoke__sequential-smart-recovery__rack-compact__g4__c2__p100__b16__s1,H_0_1,red,0,28,38,0,300,true,54,H_0_0:100/100:54|H_0_2:100/100:28|H_0_3:100/100:14
smoke__sequential-smart-recovery__rack-compact__g4__c2__p100__b16__s1,H_0_2,red,0,14,24,0,300,true,56,H_0_0:100/100:56|H_0_1:100/100:42|H_0_3:100/100:12
smoke__sequential-smart-recovery__rack-compact__g4__c2__p100__b16__s1,H_0_3,red,0,0,10,0,300,true,56,H_0_0:100/100:56|H_0_1:100/100:42|H_0_2:100/100:26
